Entity1_id	Entity1_name	Entity1_type	Entity2_id	Entity2_name	Entity2_type
PA128406956	fluorouracil	Drug	PA33807	PROM1	Gene
PA130232992	bevacizumab	Drug	PA33807	PROM1	Gene
PA131285527	oxaliplatin	Drug	PA33807	PROM1	Gene
PA451234	repaglinide	Drug	PA32958	PAX4	Gene
PA451283	rosiglitazone	Drug	PA32958	PAX4	Gene
PA166115364	trametinib	Drug	PA30587	MAP2K2	Gene
PA10074	escitalopram	Drug	PA25382	BMP5	Gene
PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors	Drug	PA26689	CNTN5	Gene
PA449053	clopidogrel	Drug	PA35643	SELP	Gene
PA164749390	peginterferon alfa-2a	Drug	PA134885765	SOCS3	Gene
PA164784024	peginterferon alfa-2b	Drug	PA134885765	SOCS3	Gene
PA451241	ribavirin	Drug	PA134885765	SOCS3	Gene
PA10251	atazanavir	Drug	PA37183	UGT1A8	Gene
PA128406956	fluorouracil	Drug	PA37183	UGT1A8	Gene
PA130620651	anthracyclines and related substances	Drug	PA37183	UGT1A8	Gene
PA164748728	mycophenolic acid	Drug	PA37183	UGT1A8	Gene
PA165110775	SN-38	Drug	PA37183	UGT1A8	Gene
PA165110778	tipifarnib	Drug	PA37183	UGT1A8	Gene
PA166104276	ABT-751	Drug	PA37183	UGT1A8	Gene
PA449167	cyclosporine	Drug	PA37183	UGT1A8	Gene
PA450085	irinotecan	Drug	PA37183	UGT1A8	Gene
PA450163	lamivudine	Drug	PA37183	UGT1A8	Gene
PA450164	lamotrigine	Drug	PA37183	UGT1A8	Gene
PA450198	leucovorin	Drug	PA37183	UGT1A8	Gene
PA450566	mycophenolate mofetil	Drug	PA37183	UGT1A8	Gene
PA451221	raloxifene	Drug	PA37183	UGT1A8	Gene
PA451260	ritonavir	Drug	PA37183	UGT1A8	Gene
PA451365	sirolimus	Drug	PA37183	UGT1A8	Gene
PA451578	tacrolimus	Drug	PA37183	UGT1A8	Gene
PA451581	tamoxifen	Drug	PA37183	UGT1A8	Gene
PA451627	testosterone	Drug	PA37183	UGT1A8	Gene
PA451846	valproic acid	Drug	PA37183	UGT1A8	Gene
PA451954	zidovudine	Drug	PA37183	UGT1A8	Gene
PA130232992	bevacizumab	Drug	PA162376896	ARMS2	Gene
PA164746012	ranibizumab	Drug	PA162376896	ARMS2	Gene
PA165984462	photodynamic therapy	Drug	PA162376896	ARMS2	Gene
PA130620651	anthracyclines and related substances	Drug	PA387	SLC28A1	Gene
PA448771	capecitabine	Drug	PA387	SLC28A1	Gene
PA449748	gemcitabine	Drug	PA387	SLC28A1	Gene
PA451954	zidovudine	Drug	PA387	SLC28A1	Gene
PA450688	olanzapine	Drug	PA24641	AHR	Gene
PA450704	omeprazole	Drug	PA24641	AHR	Gene
PA452604	xenobiotics	Drug	PA24641	AHR	Gene
PA449053	clopidogrel	Drug	PA24994	ARNT	Gene
PA450464	methylphenidate	Drug	PA165660382	MIR4278	Gene
PA450395	metformin	Drug	PA26058	CAPN10	Gene
PA451578	tacrolimus	Drug	PA26058	CAPN10	Gene
PA166119001	brostallicin	Drug	PA29016	GSTA1	Gene
PA448691	busulfan	Drug	PA29016	GSTA1	Gene
PA449014	cisplatin	Drug	PA29016	GSTA1	Gene
PA449165	cyclophosphamide	Drug	PA29016	GSTA1	Gene
PA449412	doxorubicin	Drug	PA29016	GSTA1	Gene
PA451100	prednisone	Drug	PA29016	GSTA1	Gene
PA451261	rituximab	Drug	PA29016	GSTA1	Gene
PA451879	vincristine	Drug	PA29016	GSTA1	Gene
PA450395	metformin	Drug	PA37877	SRR	Gene
PA452618	opioids	Drug	PA339	STAT6	Gene
PA161199368	iloperidone	Drug	PA31778	NRG3	Gene
PA10804	imatinib	Drug	PA33147	PDGFRA	Gene
PA162372840	sunitinib	Drug	PA33147	PDGFRA	Gene
PA165291492	pazopanib	Drug	PA33147	PDGFRA	Gene
PA152241907	lapatinib	Drug	PA35066	"majorhistocompatibilitycomplexclassIIDQalpha1"	Gene
PA164712708	Drugs For Treatment Of Tuberculosis	Drug	PA35066	"majorhistocompatibilitycomplexclassIIDQalpha1"	Gene
PA164769031	lumiracoxib	Drug	PA35066	"majorhistocompatibilitycomplexclassIIDQalpha1"	Gene
PA448515	azathioprine	Drug	PA35066	"majorhistocompatibilitycomplexclassIIDQalpha1"	Gene
PA450037	interferon beta-1a	Drug	PA35066	"majorhistocompatibilitycomplexclassIIDQalpha1"	Gene
PA450039	interferon beta-1b	Drug	PA35066	"majorhistocompatibilitycomplexclassIIDQalpha1"	Gene
PA450196	letrozole	Drug	PA35066	"majorhistocompatibilitycomplexclassIIDQalpha1"	Gene
PA450379	mercaptopurine	Drug	PA35066	"majorhistocompatibilitycomplexclassIIDQalpha1"	Gene
PA133950441	hmg coa reductase inhibitors	Drug	PA35573	CXCL5	Gene
PA449686	fluticasone propionate	Drug	PA162405810	TMCO6	Gene
PA448500	atorvastatin	Drug	PA29550	HTR1D	Gene
PA451089	pravastatin	Drug	PA29550	HTR1D	Gene
PA451363	simvastatin	Drug	PA29550	HTR1D	Gene
PA449015	citalopram	Drug	PA145008433	METTL21A	Gene
PA452229	antidepressants	Drug	PA145008433	METTL21A	Gene
PA448432	anastrozole	Drug	PA33777	PRKG1	Gene
PA449563	exemestane	Drug	PA33777	PRKG1	Gene
PA164746012	ranibizumab	Drug	PA36278	SYN3	Gene
PA449942	hydroxyurea	Drug	PA30601	MAP3K5	Gene
PA10204	tenofovir	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA128406956	fluorouracil	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA131285527	oxaliplatin	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA132595336	calcein	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA133950441	hmg coa reductase inhibitors	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA143485705	antiepileptics	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA146123005	talinolol	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA164713176	Platinum compounds	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA164748728	mycophenolic acid	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA164760843	deferasirox	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA164888966	Raltegravir	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA165110775	SN-38	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA165958349	trabectedin	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA448500	atorvastatin	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA448785	carbamazepine	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA449014	cisplatin	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA449167	cyclosporine	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA449383	docetaxel	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA449412	doxorubicin	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA449493	erythromycin	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA449748	gemcitabine	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA450085	irinotecan	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA450163	lamivudine	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA450198	leucovorin	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA450264	lopinavir	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA450272	lovastatin	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA450428	methotrexate	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA450566	mycophenolate mofetil	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA450732	oxcarbazepine	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA450761	paclitaxel	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA451089	pravastatin	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA451363	simvastatin	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA451581	tamoxifen	Drug	PA116	"ATP-bindingcassettesub-familyC(CFTR/MRP)member2"	Gene
PA162356187	muraglitazar	Drug	PA27614	EDN1	Gene
PA448499	atenolol	Drug	PA27614	EDN1	Gene
PA450084	irbesartan	Drug	PA27614	EDN1	Gene
PA164754994	s-adenosylmethionine	Drug	PA134916338	NHLRC1	Gene
PA448515	azathioprine	Drug	PA134916338	NHLRC1	Gene
PA450379	mercaptopurine	Drug	PA134916338	NHLRC1	Gene
PA452634	purine analogues	Drug	PA134916338	NHLRC1	Gene
PA451898	vitamin c	Drug	PA37093	TXNRD1	Gene
PA449165	cyclophosphamide	Drug	PA37750	IKZF3	Gene
PA165291492	pazopanib	Drug	PA30307	LCK	Gene
PA165950342	phenylacetic acid	Drug	PA25046	ASL	Gene
PA451374	sodium benzoate	Drug	PA25046	ASL	Gene
PA450403	methamphetamine	Drug	PA33760	PICK1	Gene
PA164712563	Bisphosphonates	Drug	PA35695	SFRP5	Gene
PA163522472	darunavir	Drug	PA35837	SLCO3A1	Gene
PA449441	efavirenz	Drug	PA35837	SLCO3A1	Gene
PA450163	lamivudine	Drug	PA35837	SLCO3A1	Gene
PA450616	nevirapine	Drug	PA35837	SLCO3A1	Gene
PA451954	zidovudine	Drug	PA35837	SLCO3A1	Gene
PA449394	donepezil	Drug	PA20	ACHE	Gene
PA451262	rivastigmine	Drug	PA20	ACHE	Gene
PA164749431	gemtuzumab ozogamicin	Drug	PA27535	DUX1	Gene
PA449014	cisplatin	Drug	PA27535	DUX1	Gene
PA449165	cyclophosphamide	Drug	PA27535	DUX1	Gene
PA449177	cytarabine	Drug	PA27535	DUX1	Gene
PA449655	fludarabine	Drug	PA27535	DUX1	Gene
PA449961	idarubicin	Drug	PA27535	DUX1	Gene
PA450112	isoniazid	Drug	PA27535	DUX1	Gene
PA451250	rifampin	Drug	PA27535	DUX1	Gene
PA448497	aspirin	Drug	PA27120	CYP4F11	Gene
PA448871	celecoxib	Drug	PA33154	PDK1	Gene
PA164746012	ranibizumab	Drug	PA35508	SERPINF1	Gene
PA164748728	mycophenolic acid	Drug	PA134921814	DALRD3	Gene
PA451974	ziprasidone	Drug	PA30498	LYN	Gene
PA164712817	Immunoglobulins	Drug	PA145008751	CCDC111	Gene
PA128406956	fluorouracil	Drug	PA27360	DLG5	Gene
PA448771	capecitabine	Drug	PA27360	DLG5	Gene
PA165980614	fluindione	Drug	PA27829	"epoxidehydrolase1microsomal(xenobiotic)"	Gene
PA448785	carbamazepine	Drug	PA27829	"epoxidehydrolase1microsomal(xenobiotic)"	Gene
PA449014	cisplatin	Drug	PA27829	"epoxidehydrolase1microsomal(xenobiotic)"	Gene
PA449165	cyclophosphamide	Drug	PA27829	"epoxidehydrolase1microsomal(xenobiotic)"	Gene
PA449383	docetaxel	Drug	PA27829	"epoxidehydrolase1microsomal(xenobiotic)"	Gene
PA450921	phenprocoumon	Drug	PA27829	"epoxidehydrolase1microsomal(xenobiotic)"	Gene
PA450947	phenytoin	Drug	PA27829	"epoxidehydrolase1microsomal(xenobiotic)"	Gene
PA451906	warfarin	Drug	PA27829	"epoxidehydrolase1microsomal(xenobiotic)"	Gene
PA166114414	cotinine	Drug	PA37186	"UDPglucuronosyltransferase2familypolypeptideB10"	Gene
PA450626	nicotine	Drug	PA37186	"UDPglucuronosyltransferase2familypolypeptideB10"	Gene
PA10229	vardenafil	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA128406956	fluorouracil	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA134308647	rosuvastatin	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA165110778	tipifarnib	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA165946122	crizotinib	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA165980594	ponatinib	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA166114906	bosutinib monohydrate	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA449053	clopidogrel	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA449165	cyclophosphamide	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA449167	cyclosporine	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA449383	docetaxel	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA449412	doxorubicin	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA449441	efavirenz	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA449493	erythromycin	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA449552	etoposide	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA449673	fluoxetine	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA449977	indinavir	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA450496	midazolam	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA450606	nelfinavir	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA450616	nevirapine	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA450631	nifedipine	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA450688	olanzapine	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA450761	paclitaxel	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA451257	risperidone	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA451363	simvastatin	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA451365	sirolimus	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA451578	tacrolimus	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA451581	tamoxifen	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA451611	teniposide	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA451906	warfarin	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA451974	ziprasidone	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA452621	antineoplastic agents	Drug	PA27114	"cytochromeP450family3subfamilyA"	Gene
PA448871	celecoxib	Drug	PA26014	CACNB4	Gene
PA449014	cisplatin	Drug	PA162388608	FKBP15	Gene
PA164784024	peginterferon alfa-2b	Drug	PA31879	OASL	Gene
PA451241	ribavirin	Drug	PA31879	OASL	Gene
PA10384	"antiinflammatoryandantirheumaticproductsnon-steroids"	Drug	PA36017	"superoxidedismutase2mitochondrial"	Gene
PA128406956	fluorouracil	Drug	PA36017	"superoxidedismutase2mitochondrial"	Gene
PA130620651	anthracyclines and related substances	Drug	PA36017	"superoxidedismutase2mitochondrial"	Gene
PA131285527	oxaliplatin	Drug	PA36017	"superoxidedismutase2mitochondrial"	Gene
PA143485705	antiepileptics	Drug	PA36017	"superoxidedismutase2mitochondrial"	Gene
PA164712363	Analgesics and anesthetics	Drug	PA36017	"superoxidedismutase2mitochondrial"	Gene
PA164712406	Antibiotics	Drug	PA36017	"superoxidedismutase2mitochondrial"	Gene
PA164712435	Antifungals For Systemic Use	Drug	PA36017	"superoxidedismutase2mitochondrial"	Gene
PA164712471	Antimycobacterials	Drug	PA36017	"superoxidedismutase2mitochondrial"	Gene
PA164712499	Antithyroid Preparations	Drug	PA36017	"superoxidedismutase2mitochondrial"	Gene
PA164712708	Drugs For Treatment Of Tuberculosis	Drug	PA36017	"superoxidedismutase2mitochondrial"	Gene
PA449061	clozapine	Drug	PA36017	"superoxidedismutase2mitochondrial"	Gene
PA449165	cyclophosphamide	Drug	PA36017	"superoxidedismutase2mitochondrial"	Gene
PA449476	epirubicin	Drug	PA36017	"superoxidedismutase2mitochondrial"	Gene
PA450428	methotrexate	Drug	PA36017	"superoxidedismutase2mitochondrial"	Gene
PA451846	valproic acid	Drug	PA36017	"superoxidedismutase2mitochondrial"	Gene
PA448497	aspirin	Drug	PA32868	"purinergicreceptorP2YG-proteincoupled1"	Gene
PA449053	clopidogrel	Drug	PA32868	"purinergicreceptorP2YG-proteincoupled1"	Gene
PA164713257	Selective serotonin reuptake inhibitors	Drug	PA28494	"gamma-aminobutyricacid(GABA)Areceptoralpha6"	Gene
PA448785	carbamazepine	Drug	PA28494	"gamma-aminobutyricacid(GABA)Areceptoralpha6"	Gene
PA450911	phenobarbital	Drug	PA28494	"gamma-aminobutyricacid(GABA)Areceptoralpha6"	Gene
PA450947	phenytoin	Drug	PA28494	"gamma-aminobutyricacid(GABA)Areceptoralpha6"	Gene
PA451846	valproic acid	Drug	PA28494	"gamma-aminobutyricacid(GABA)Areceptoralpha6"	Gene
PA451866	venlafaxine	Drug	PA28494	"gamma-aminobutyricacid(GABA)Areceptoralpha6"	Gene
PA452229	antidepressants	Drug	PA28494	"gamma-aminobutyricacid(GABA)Areceptoralpha6"	Gene
PA10804	imatinib	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA128406956	fluorouracil	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA131285527	oxaliplatin	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA150481189	taxanes	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA164713176	Platinum compounds	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA448497	aspirin	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA448691	busulfan	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA449014	cisplatin	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA449165	cyclophosphamide	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA449247	dexamethasone	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA449349	diphenhydramine	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA449383	docetaxel	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA449412	doxorubicin	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA449476	epirubicin	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA449552	etoposide	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA450198	leucovorin	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA450379	mercaptopurine	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA450428	methotrexate	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA450688	olanzapine	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA450761	paclitaxel	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA451193	pyrimethamine	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA451224	ranitidine	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA451609	temozolomide	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA451668	thiotepa	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA451879	vincristine	Drug	PA29028	glutathione S-transferase pi 1	Gene
PA449014	cisplatin	Drug	PA134871907	transmembrane protein 43	Gene
PA449014	cisplatin	Drug	PA37413	"xerodermapigmentosumcomplementationgroupC"	Gene
PA164713257	Selective serotonin reuptake inhibitors	Drug	PA355	tryptophan hydroxylase 1	Gene
PA449015	citalopram	Drug	PA355	tryptophan hydroxylase 1	Gene
PA449673	fluoxetine	Drug	PA355	tryptophan hydroxylase 1	Gene
PA450243	lithium	Drug	PA355	tryptophan hydroxylase 1	Gene
PA450801	paroxetine	Drug	PA355	tryptophan hydroxylase 1	Gene
PA452229	antidepressants	Drug	PA355	tryptophan hydroxylase 1	Gene
PA10026	aripiprazole	Drug	PA27479	dopamine receptor D3	Gene
PA10066	duloxetine	Drug	PA27479	dopamine receptor D3	Gene
PA164742949	pramipexole	Drug	PA27479	dopamine receptor D3	Gene
PA449061	clozapine	Drug	PA27479	dopamine receptor D3	Gene
PA450243	lithium	Drug	PA27479	dopamine receptor D3	Gene
PA450403	methamphetamine	Drug	PA27479	dopamine receptor D3	Gene
PA450464	methylphenidate	Drug	PA27479	dopamine receptor D3	Gene
PA450688	olanzapine	Drug	PA27479	dopamine receptor D3	Gene
PA450801	paroxetine	Drug	PA27479	dopamine receptor D3	Gene
PA451257	risperidone	Drug	PA27479	dopamine receptor D3	Gene
PA128406956	fluorouracil	Drug	PA162398721	par-3 partitioning defective 3 homolog B (C. elegans)	Gene
PA131285527	oxaliplatin	Drug	PA162398721	par-3 partitioning defective 3 homolog B (C. elegans)	Gene
PA448497	aspirin	Drug	PA349	thromboxane A synthase 1 (platelet)	Gene
PA448068	salbutamol	Drug	PA134914705	"collagentypeXXIIalpha1"	Gene
PA451846	valproic acid	Drug	PA162375437	ACSM2B	Gene
PA451644	thalidomide	Drug	PA37425	X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining)	Gene
PA128406956	fluorouracil	Drug	PA37422	X-ray repair complementing defective repair in Chinese hamster cells 3	Gene
PA131285527	oxaliplatin	Drug	PA37422	X-ray repair complementing defective repair in Chinese hamster cells 3	Gene
PA164713176	Platinum compounds	Drug	PA37422	X-ray repair complementing defective repair in Chinese hamster cells 3	Gene
PA449014	cisplatin	Drug	PA37422	X-ray repair complementing defective repair in Chinese hamster cells 3	Gene
PA449383	docetaxel	Drug	PA37422	X-ray repair complementing defective repair in Chinese hamster cells 3	Gene
PA450085	irinotecan	Drug	PA37422	X-ray repair complementing defective repair in Chinese hamster cells 3	Gene
PA450198	leucovorin	Drug	PA37422	X-ray repair complementing defective repair in Chinese hamster cells 3	Gene
PA448497	aspirin	Drug	PA197	interleukin 4	Gene
PA448497	aspirin	Drug	PA178	"glycoproteinIb(platelet)alphapolypeptide"	Gene
PA448497	aspirin	Drug	PA28824	glycoprotein VI (platelet)	Gene
PA448500	atorvastatin	Drug	PA164742099	microsomal triglyceride transfer protein	Gene
PA451089	pravastatin	Drug	PA164742099	microsomal triglyceride transfer protein	Gene
PA449841	haloperidol	Drug	PA35911	"solutecarrierfamily6(neurotransmittertransporterglycine)member5"	Gene
PA448497	aspirin	Drug	PA25909	SLC30A9	Gene
PA449015	citalopram	Drug	PA134882361	receptor accessory protein 5	Gene
PA449673	fluoxetine	Drug	PA134882361	receptor accessory protein 5	Gene
PA450801	paroxetine	Drug	PA134882361	receptor accessory protein 5	Gene
PA451333	sertraline	Drug	PA134882361	receptor accessory protein 5	Gene
PA150595617	platinum	Drug	PA27851	"excisionrepaircross-complementingrodentrepairdeficiencycomplementationgroup5"	Gene
PA164713176	Platinum compounds	Drug	PA27851	"excisionrepaircross-complementingrodentrepairdeficiencycomplementationgroup5"	Gene
PA449014	cisplatin	Drug	PA27851	"excisionrepaircross-complementingrodentrepairdeficiencycomplementationgroup5"	Gene
PA449165	cyclophosphamide	Drug	PA27851	"excisionrepaircross-complementingrodentrepairdeficiencycomplementationgroup5"	Gene
PA449748	gemcitabine	Drug	PA31798	"5'3'-nucleotidasecytosolic"	Gene
PA450163	lamivudine	Drug	PA31798	"5'3'-nucleotidasecytosolic"	Gene
PA451906	warfarin	Drug	PA260	orosomucoid 1	Gene
PA151249535	diuretics	Drug	PA31	adducin 1 (alpha)	Gene
PA164712445	Antihypertensives	Drug	PA31	adducin 1 (alpha)	Gene
PA164713347	"Thiazidesplain"	Drug	PA31	adducin 1 (alpha)	Gene
PA448499	atenolol	Drug	PA31	adducin 1 (alpha)	Gene
PA448561	benazepril	Drug	PA31	adducin 1 (alpha)	Gene
PA448682	bumetanide	Drug	PA31	adducin 1 (alpha)	Gene
PA449719	furosemide	Drug	PA31	adducin 1 (alpha)	Gene
PA449899	hydrochlorothiazide	Drug	PA31	adducin 1 (alpha)	Gene
PA451483	spironolactone	Drug	PA31	adducin 1 (alpha)	Gene
PA451733	torasemide	Drug	PA31	adducin 1 (alpha)	Gene
PA451868	verapamil	Drug	PA31	adducin 1 (alpha)	Gene
PA448497	aspirin	Drug	PA134887081	"collagentypeXXVIalpha1"	Gene
PA449015	citalopram	Drug	PA134887081	"collagentypeXXVIalpha1"	Gene
PA130620651	anthracyclines and related substances	Drug	PA36249	"sulfotransferasefamilycytosolic2Bmember1"	Gene
PA164749431	gemtuzumab ozogamicin	Drug	PA36249	"sulfotransferasefamilycytosolic2Bmember1"	Gene
PA449177	cytarabine	Drug	PA36249	"sulfotransferasefamilycytosolic2Bmember1"	Gene
PA449655	fludarabine	Drug	PA36249	"sulfotransferasefamilycytosolic2Bmember1"	Gene
PA449961	idarubicin	Drug	PA36249	"sulfotransferasefamilycytosolic2Bmember1"	Gene
PA449014	cisplatin	Drug	PA134903108	"discoidinCUBandLCCLdomaincontaining1"	Gene
PA450085	irinotecan	Drug	PA134903108	"discoidinCUBandLCCLdomaincontaining1"	Gene
PA133950441	hmg coa reductase inhibitors	Drug	PA25107	"ATPaseCa++transportingplasmamembrane1"	Gene
